OSMP SEMANTIC DICTIONARY v15.0
Source of Truth: OSMP-001-UTIL-v20 + OSMP-001-CIP-v15 | Docket: OSMP-001-UTIL (patent pending)
"Inventor: Clay Holberg | Filing Date: March 17, 2026"
Standard namespaces: 26 (A-Z) | Tier 2: 351 order-invariant double-Latin slots (AB=BA canonical) | Autonomous Ops MDR extension: 26 new opcodes
Sovereign extension: Ω: (U+03A9) | Floor version: 1.0 | All entries floor_version=1.0

SECTION 1: GLYPH OPERATORS — SIX-CATEGORY ARCHITECTURE (UTIL Section X-C)
All glyphs have pre-existing formal definitions predating and independent of OSMP.

CATEGORY 1 — LOGICAL AND COMPOSITIONAL OPERATORS (18 total)
Glyph,Unicode,Name,UTF8_Bytes,Natural_Language_Equivalents,floor_version
∧,U+2227,AND,3,"and | & | also",1.0
∨,U+2228,OR,3,"or | either | alternatively",1.0
¬,U+00AC,NOT,2,"not | except | excluding | without",1.0
→,U+2192,THEN,3,"if...then | when...then | provided that | therefore | because",1.0
↔,U+2194,IFF,3,"if and only if | iff | exactly when",1.0
∀,U+2200,FOR-ALL,3,"for all | every | each | all",1.0
∃,U+2203,EXISTS,3,"any | there exists | at least one | some",1.0
∥,U+2225,PARALLEL,3,"simultaneously | in parallel | concurrently",1.0
>,U+003E,PRIORITY,1,"first | prefer | prioritize | greater than",1.0
~,U+007E,APPROX,1,"approximately | about | roughly",1.0
*,U+002A,WILDCARD,1,"all | any value | broadcast",1.0
:,U+003A,ASSIGN,1,"equals | is set to | value is | namespace-separator (positional)",1.0
;,U+003B,SEQUENCE,1,"then next | followed by | in sequence",1.0
?,U+003F,QUERY,1,"what is | query | report",1.0
@,U+0040,TARGET,1,"at | on | directed to",1.0
⟳,U+27F3,REPEAT-EVERY,3,"every | repeat every | recurring interval",1.0
≠,U+2260,NOT-EQUAL,3,"not equal to | excluding value | except value",1.0
⊕,U+2295,PRIORITY-ORDER,3,"in priority order | ranked | strict ranked execution",1.0

CATEGORY 2 — CONSEQUENCE CLASS DESIGNATORS (UTIL Section X-C Cat.2; Claims 25 and X-B)
Mandatory structural element in R namespace instruction frames. An R namespace instruction without a valid Cat.2 designator is malformed and non-executable.
Glyph,Unicode,Name,UTF8_Bytes,Semantic,floor_version
⚠,U+26A0,HAZARDOUS,3,Physical instruction with potential for irreversible harm; requires I:§ human operator confirmation as structural precondition to execution,1.0
↺,U+21BA,REVERSIBLE,3,Physical instruction whose execution can be undone or corrected; I:§ not required,1.0
⊘,U+2298,IRREVERSIBLE,3,Physical instruction producing permanent physical change; requires I:§ human operator confirmation as structural precondition to execution,1.0
§,U+00A7,HUMAN-AUTHORIZED,2,Human operator confirmation opcode in I namespace (I:§); encodes a human operator confirmation token comprising signature hash + timestamp + TTL; required as precondition for R:⚠ and R:⊘ instructions; 2 UTF-8 bytes,1.0

CATEGORY 3 — OUTCOME STATE DESIGNATORS (UTIL Section X-C Cat.3)
Formal logical constants predating OSMP; adopted for pre-existing definitions. Used as Q namespace result values and I namespace verification outcomes.
Glyph,Unicode,Name,UTF8_Bytes,Semantic,floor_version
⊤,U+22A4,PASS-TRUE,3,Logical pass state; outcome of successful I namespace verification workflow,1.0
⊥,U+22A5,FAIL-FALSE,3,Logical fail state; outcome of failed I namespace verification workflow,1.0

CATEGORY 4 — PARAMETER AND SLOT DESIGNATORS (UTIL Section X-C Cat.4)
Pre-existing mathematical meanings; adopted without OSMP-specific definition.
Glyph,Unicode,Name,UTF8_Bytes,Semantic,floor_version
Δ,U+0394,DELTA,2,Difference / spacing / offset parameter; replaces word DELTA in slot names,1.0
⌂,U+2302,HOME,3,Origin or home position reference; replaces word HOME,1.0
⊗,U+2297,ABORT-CANCEL,3,Abort condition trigger or comms-denial state designator,1.0
τ,U+03C4,TIMEOUT,2,Time constant or timeout duration; used in N:CFG and Overflow Protocol config syntax; lowercase Greek,1.0
∈,U+2208,SCOPE-WITHIN,3,Set membership; scope or permission boundary declaration,1.0
∖,U+2216,MISSING,3,Set minus; missing fragment indicator in A:NACK payloads,1.0

CATEGORY 5 — LOSS TOLERANCE POLICY DESIGNATORS (UTIL Section X-C Cat.5; replaces legacy codes FS/GD/AT)
Greek uppercase letters whose pre-existing mathematical meanings map directly to Overflow Protocol policy semantics.
Glyph,Unicode,Name,UTF8_Bytes,Legacy_Code,Config_Syntax,Semantic,floor_version
Φ,U+03A6,FAIL-SAFE,2,FS,N:CFG@[nodeID]:FRAG[Φ]:τ[n],Fundamental invariant — silent discard on incomplete receipt; policy holds regardless of what arrives,1.0
Γ,U+0393,GRACEFUL-DEGRADATION,2,GD,N:CFG@[nodeID]:FRAG[Γ]:τ[n],Graduated threshold response — execute maximum satisfiable subset of received fragments; default policy,1.0
Λ,U+039B,ATOMIC,2,AT,N:CFG@[nodeID]:NS[namespace_list]:FRAG[Λ]:τ[n],Indivisible function — no fragment executes unless all fragments received within timeout window; on incomplete receipt transmit A:NACK,1.0

CATEGORY 6 — DICTIONARY UPDATE MODE DESIGNATORS (UTIL Section X-C Cat.6; replaces words ADDITIVE/REPLACE/DEPRECATE)
Pre-existing standard typography and arithmetic meanings; used exclusively in dictionary delta payload mode fields.
Glyph,Unicode,Name,UTF8_Bytes,Semantic,floor_version
+,U+002B,ADDITIVE,1,New entry appended; existing entries preserved; version pointer incremented; graceful degradation transmission class,1.0
←,U+2190,REPLACE,3,New entry supersedes existing; prior entry retired; mandatory retransmit on packet loss (FLAGS[C]); mandatory retransmission transmission class,1.0
†,U+2020,DEPRECATE,3,Entry marked retired; semantic resolution preserved for backward compatibility; graceful degradation transmission class,1.0

SECTION 2: SLOT VALUE ENCODING TABLE (UTIL Single-Character Conformance Rule)
Rule: All OSMP-defined enumerated slot value sets with finite protocol-specified cardinality MUST be encoded as a single uppercase Latin letter (A-Z) or single decimal digit (0-9). Slot values drawn from external open-ended domain registries (ICD-10 codes, GPS coordinates, timestamps, model identifiers) are encoded as their native representation within slot brackets — exempt from this rule.
Agentic / OSMP-Native,A,Agentic / OSMP-Native,CMP,compress_compare — context compression and comparison utility (see Dataset C example),1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,COMP,compliance_gate_assertion — compliance check precondition in cross-namespace authorization chain I:KYC∧I:AML→I:⊤→A:COMP→K:TRD→R:⚠MOV,1,OSMP-defined,Claims 24-27; FIG.13,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,CMPR,structured_comparison_returning_result — agent output or state comparison producing a returnable result value,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,DA,delegate_to_agent,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,ERR,error_handler,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,MACRO,registered_macro_invocation — invoke a pre-validated multi-step SAL instruction chain template by name and slot-fill; the macro identifier names a chain template registered in the ASD; the agent retrieves the template and substitutes context-specific slot values without composing from individual opcodes; compact mode transmits macro identifier and slot fills only (receiver expands from local ASD); expanded mode transmits the fully expanded chain; see OSMP-SPEC Section 11,1,OSMP-defined; Section X-P,Claims 37-39; CIP-40-42,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,MEM,memory_operation,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,MDR,mdr_corpus_version_identity_or_delta — ADP corpus version exchange; sub-instructions A:MDR:REQ,1,OSMP-defined,Claims 20-21,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,NACK,negative_acknowledgment — used in Atomic policy; payload encodes missing fragment indices as A:NACK[MSG:[id]∖[missing_indices]],1,OSMP-defined,Claim 12,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,PING,liveness_check,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,PONG,liveness_response,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,PROPOSE,propose_action_for_negotiation — coordination primitive decoded by ASD lookup; NOT a FIPA-ACL performative; communicative structure carried by glyph operators not by opcode type,1,OSMP-defined; Section X-D-1,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,REJECT,reject_proposed_action — inter-agent negotiation primitive,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,SUM,summarize,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,TRUST,trust_assertion_about_agent_output,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,TXN,transaction_gate,1,OSMP-defined,Claims 24-27,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,VERIFY,request_output_verification,1,OSMP-defined,Claim 3,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,PERM,permission_grant — agent permission assertion; measurement-validated sibling of A:AUTH authorization_assertion,1,OSMP-defined,CIP-v15,1.0
Agentic / OSMP-Native,A,Agentic / OSMP-Native,CMPLY,comply_with_proposed_action — commitment to execute a proposed action; mid-gradient between A:ACK (weakest) and A:ACCEPT (strongest),1,OSMP-defined; consent-gradient framing from LLM-as-judge literature,CIP-v15,1.0
Building / Construction,B,Building / Construction,AP,access_point,1,IBC | NFPA,Claim 3,1.0
Building / Construction,B,Building / Construction,ALRM,building_alarm — NFPA 72 fire alarm or occupant alert; refined from v14 B:BA,1,IBC | NFPA,Claim 3,1.0
Building / Construction,B,Building / Construction,AREA,building_sector_or_area — partition of a facility for alerting or routing; refined from v14 B:BS,1,IBC | NFPA,Claim 3,1.0
Building / Construction,B,Building / Construction,HVAC,hvac_system,1,IBC | NFPA,Claim 3,1.0
Building / Construction,B,Building / Construction,SAFE,life_safety — NFPA 101 life safety code scope; refined from v14 B:L,1,IBC | NFPA,Claim 3,1.0
Building / Construction,B,Building / Construction,STRC,structural — building structural systems and load-bearing elements; refined from v14 B:X,1,IBC | NFPA,Claim 3,1.0
Compute / Resource Management,C,Compute / Resource Management,ALLOC,resource_allocation,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,CHKPT,checkpoint_state,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,FREE,release_resource,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,KILL,terminate_process,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,LIMIT,resource_limit_enforcement,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,MIGRT,migrate_workload,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,PAUSE,pause_execution,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,PRTY,execution_priority,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,QUOTA,resource_quota,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,RESUME,resume_execution,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,RSTRT,restart,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,SCALE,scale_replicas,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,SPAWN,spawn_process_or_agent,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Compute / Resource Management,C,Compute / Resource Management,STAT,resource_status,1,POSIX.1-2017 | Kubernetes ResourceQuota API | cgroups v2 | OCI Runtime Spec,Claim 14,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,ABORT,abort_transfer,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,CHUNK,file_chunk_payload,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,CSUM,checksum_verification,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,FEED,data_feed,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,LOG,log_entry,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,PACK,apply_OSMP_two-tier_encoding_to_knowledge_corpus_for_compressed_at-rest_storage — Tier 1 SAL symbolic encoding followed by Tier 2 lossless compression; zero-unpack semantic resolution property preserved: MDR entries and instruction calls share symbolic notation enabling per-query resolution without full decompression,1,OSMP-defined; Section IX Two-Tier Architecture,Claims 23 (UTIL) | CIP-25,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,PULL,request_payload_from_node,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,PUSH,push_payload_to_node,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,Q,query,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,RESUME,resume_interrupted_transfer,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,RTN,return_transmit — data return transmission in request/response pattern; refined from v14 D:RT,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,STAT,transfer_status_query,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,UNPACK,recover_semantic_content_from_OSMP-encoded_knowledge_corpus_by_ASD_lookup — inference-free; no full LZMA decompression required for individual semantic query resolution due to zero-unpack symbolic resolution property,1,OSMP-defined; Section IX Two-Tier Architecture,Claims 23 (UTIL) | CIP-25,1.0
Data / Query / File Transfer,D,Data / Query / File Transfer,XFER,initiate_file_transfer,1,OSMP-defined | RFC 1350 | QUIC STREAM frames (RFC 9000),Claim 3,1.0
Environmental / Sensor,E,Environmental / Sensor,EQ,environmental_query,1,IEEE 1451 | NMEA 0183,Claim 1,1.0
Environmental / Sensor,E,Environmental / Sensor,GPS,gps_coordinates — replaces former G[lat,lon] notation; now E:GPS[lat,lon] throughout,1,IEEE 1451 | NMEA 0183,Claim 1,1.0
Environmental / Sensor,E,Environmental / Sensor,HU,humidity,1,IEEE 1451 | NMEA 0183,Claim 1,1.0
